id,order_id,address_type,line1,city,region,postal_code,country_code
e358b68f-d860-44ef-9fcb-7fe5666173a6,9703237a-b5b5-4b45-9b72-59e63a2528ce,shipping,74536 Craig Light,Jonathanhaven,MT,84970,US
1cc0015b-3ab0-405d-833b-82eab5165a50,b28c5f8a-cdfb-4467-ac84-8ffd2eb41d82,shipping,9884 Wiggins Ferry,West Philipchester,WI,62920,US
495e36f0-b1a1-4cf9-ae92-f4fd75aff5ae,5fcb45a8-1a8e-48eb-bfb9-dc4dab9337b4,shipping,77515 Parker Island Suite 255,Knappville,UT,59922,US
3db853c3-f045-41c2-a9c1-5bf881a6caa4,d6a896c0-4743-40b3-81d7-6e76db4eb9e6,shipping,35836 Daniel Common Suite 065,New Dannyshire,MA,93932,US
8abe167f-527a-4467-99a2-d3c94ecc09d8,59e07d75-8066-4827-ba2c-805606d4a381,shipping,372 Tyrone Loop Apt. 367,Garrisonland,UT,47313,US
edc8e65d-4614-4daa-a5ca-b84a07dcdee5,b931b17f-7dbb-4d7c-bc04-5c7936097086,shipping,64487 Snyder Station Suite 763,West Brendaburgh,GA,69095,US
4d5ec129-4a38-420a-ba3a-2deefd398f29,f4440928-62ca-4614-b397-393e590fd49a,shipping,48037 Cassidy Cove Apt. 273,North Douglas,NJ,24355,US
e1d0959d-382d-40dc-a3de-180847be8c09,f4440928-62ca-4614-b397-393e590fd49a,billing,0492 Jeffrey Wells,Port Heathermouth,ID,46481,US
aa80edd3-d2dc-40ac-a277-e9ce00113baf,ffd0c609-4bbe-46b3-92ae-61f7903af24f,shipping,7475 Garcia Land Suite 301,Judithview,PA,96949,US
d275913d-4ac9-4b7a-8e29-9d505fd928c0,7f3820bc-2efd-4461-b21d-15ad66abf442,shipping,4801 Charles Gardens Suite 411,Jordanstad,IN,56886,US
baa6f8f2-6f86-4265-8fc4-79502d7c1c5c,78bf45c6-156f-44e6-b565-b289a632f862,shipping,090 Cooper Mountain,South Erica,SC,04532,US
620e7c53-5c5a-4657-9d77-c145ab199c88,78bf45c6-156f-44e6-b565-b289a632f862,billing,955 Smith Light,Cindyhaven,MH,30976,US
161d472c-07a0-4bc8-ad2f-2ed85dfae0d8,895703ad-3a14-4792-8923-69217bd5afe0,shipping,0400 James Forge,Reyestown,ID,67043,US
e59f8220-38e2-40d7-895a-067fd3fe0f36,70180b55-4321-4259-90fa-2607aaf252da,shipping,683 Gary Mountains Apt. 904,East Crystalberg,GA,92254,US
1a827096-3f59-446f-b010-2a83c4493245,093358ea-401a-4f56-87f4-c883601b6658,shipping,919 Rodriguez Estate,South Mackenzieland,ID,34926,US
75b93343-e068-4089-9a7f-5079fdf4469d,402a271a-1b57-4606-9969-b1b133450613,shipping,70029 Green Heights Suite 505,Kylemouth,GU,34603,US
e56f1697-5dba-4b62-acab-eda2b27eaff2,39af9dcf-f666-4825-8cba-1db7e168a515,shipping,85244 Dustin Meadow Suite 605,Katelynburgh,TN,64833,US
16161b6c-2847-4388-a1d7-68ede4d469d7,9215ca63-9df7-4557-8720-bc81eefe51ae,shipping,10347 Crane Island Apt. 265,South Rebeccabury,KS,42011,US
3606e397-625e-4644-a5c7-cc442667b9a4,9215ca63-9df7-4557-8720-bc81eefe51ae,billing,0492 William Gateway Suite 306,Port Patricia,NE,73607,US
de704902-b566-4741-ba6b-9534ec1cca76,5d1474c5-ec46-4c73-b51e-ade447f5bf3f,shipping,65694 Brandon Mall,West Annette,WA,20497,US
093beb6f-b673-4069-8a33-7903801f24be,97aa271c-9f40-4a7b-a013-4ce1cb571487,shipping,05997 Troy Common Suite 192,North Jamesshire,NC,10224,US
8c12cf0a-718a-49eb-8184-73c7e33c51ca,961709ba-573e-4aad-854b-9d990afe0ee3,shipping,8219 Jeffrey Bypass,Stephanieland,MA,05365,US
793c9ccc-42c2-4afd-a220-5994790eb34c,25f93026-d9ac-411c-a8b5-3c3bc248d797,shipping,25760 Allen Mission,West Thomasville,MH,54216,US
a03a40da-3a65-47c6-8922-361542506e6e,85cd2e15-8111-4c35-88dc-cd809c7b56c8,shipping,980 Richardson Trail Suite 047,Port Deborahberg,IA,43630,US
3a3479d6-9f42-4fbc-81c0-10d1bc52e9d1,85cd2e15-8111-4c35-88dc-cd809c7b56c8,billing,84497 Smith Well,Marcusfurt,WY,72374,US
83bcef94-44c1-480f-a37b-f4c7adf1e007,cd31d572-0679-4696-9c4f-a2388ae623ca,shipping,43292 Harvey Meadow Apt. 014,Sandrastad,IA,17286,US
ec3f39d6-2937-4917-87f5-5711159c30c0,fc6c8a53-8565-4c11-b4ea-4579fb5a3a00,shipping,5807 Rodgers Walks Suite 110,Jaredborough,KS,64914,US
ffe9f9db-2e50-46ff-9c02-b884bb2768b5,f009f1b3-b654-4dd7-82b7-c76637622ac4,shipping,5536 Joshua Village Suite 597,North Yvonne,MI,13847,US
4f771885-bb6e-4e30-8a59-410904ee31b2,33fdc01c-a06e-496c-8e54-633908a29e44,shipping,5062 Patricia Village,Johnhaven,CO,44934,US
863d2687-9356-4e94-b3d1-d4f442806c6c,9b6f03e0-616b-474c-bfb4-b71d5e12fc96,shipping,536 Suzanne Row,Hannahview,WA,83412,US
356bc5c0-9786-4c6d-ac8c-6e88fd9d0799,dce7e233-05b8-4d04-b0c4-19f9a06a3175,shipping,5496 Smith Parkway Apt. 295,Nielsenport,DE,31128,US
f4d1b41f-5566-42d6-9d0f-06eed1ebec03,ee689b99-6a04-425e-a411-6e29d1e3e312,shipping,7395 Brown Pike Apt. 770,Jenniferton,MI,39953,US
36fe0679-a11d-4b79-97a1-210dff889850,e62dc48f-96d2-4dd6-9331-770678e659aa,shipping,3996 Foster Road,East Laura,TX,24047,US
9f3d155b-6703-40fa-b872-64c55c5b47df,d807caa4-24a6-4244-95e2-bf7dfc8e3f06,shipping,579 Ibarra Lights Suite 502,Ashleyberg,GA,36901,US
01296a3d-c799-45e4-b008-33ac8f9bf2f8,a90ba255-d346-4bf3-9bb6-9f517ab1e547,shipping,203 Vanessa Shores,North Christophershire,OR,37043,US
5de0ac68-42f5-4e6a-952a-bdb27696fa85,f7c2932b-64c7-436d-b9ba-a202cf6b67c2,shipping,1303 Anthony Station,Aliciaton,KY,42840,US
8728dc7f-37e7-43a7-a49a-04537215b099,298433f6-dcd7-43f8-8004-060ade018d27,shipping,53347 Susan Circles,Joshualand,MS,66352,US
30fe4d59-f38f-406f-83c0-92ae32dd1f32,ae454793-1904-4fc4-a385-3dbbf37b073d,shipping,693 Keith Springs,Lake Williamtown,MS,44396,US
44a38b0a-c412-43af-88c0-98df9644885e,2559bf2c-a1de-4d6d-aa97-c302348a3c8f,shipping,165 Justin Streets Suite 981,Escobarfurt,WY,07160,US
cf0fec27-b22e-4482-9c25-5e57d063b5f8,73f21c9b-eb35-4faf-b10e-88139a60e968,shipping,680 Arnold Avenue,Port Rachel,NM,47854,US
3c970201-d18d-4f9e-bc40-1fe21ab0ee5d,d0886672-2da9-4f1a-845f-e01c9f249f86,shipping,13718 Shelton Track Suite 265,North Mark,DE,79607,US
10d89ea0-727b-4eca-a43e-2dda39fccb9a,8205b406-3f18-47b1-884f-2d306b6479de,shipping,156 Bennett Fork,Lake Johnhaven,OK,06207,US
6482cf6b-00aa-47ee-abf4-b5b624d7fb7e,2b7ee38e-a1a8-407f-8928-d8086fe51760,shipping,79269 Adam Gateway,Brianborough,TX,94964,US
50563988-0b21-4c78-b5e7-1bce5caf3ee0,23e48992-e240-4997-851f-764137931f1d,shipping,39182 Pena Forges,North Roberthaven,MN,42163,US
20210f24-0046-4c98-974e-192ff9e66427,0ca4b31e-5572-47a1-b0e3-1145be72f008,shipping,659 Johnson Common Apt. 979,Josephchester,MN,69120,US
6e723074-8907-4cb5-bb66-ec9504432e35,536603e9-cf92-4d5e-846c-78363c349f23,shipping,18309 Jeremy Keys,North Brianland,TX,68461,US
89b5264e-e417-4332-b645-5d564edd1aa3,6d216848-85b7-4fef-9f83-3e6d0ad2751c,shipping,620 Jonathan Groves Apt. 917,West Amanda,ND,66333,US
e62f6401-8d0a-4c67-89e4-46ad26a7e99a,912de48b-cc55-4da3-ba12-7fe0b7c98a4b,shipping,8383 Rachel Forges Suite 901,Carrilloborough,CA,33418,US
1e9ef5ea-b8a8-4c10-bb56-b6fbcf88b173,912de48b-cc55-4da3-ba12-7fe0b7c98a4b,billing,57258 Reyes Courts,Lake Jonathanshire,VI,81784,US
58b36149-616a-4337-be4d-8af0ffee8f76,4dea5812-3741-4f25-bb87-61204de638ac,shipping,15657 Julie Forks Suite 783,Thompsonland,GU,06411,US
482dc628-7339-46d1-bb94-8daf89e7ab16,6dc8737e-39e5-4eb1-8c92-0db2dd2eafca,shipping,567 Renee Unions,Bradyport,AK,87717,US
ef17d339-365e-4929-9e04-6c80f0dafca0,ed0b8214-d26e-4bd9-8f3c-5d6bbd6118e0,shipping,430 John Ridges Apt. 742,New Kennethborough,AK,18837,US
3752c01a-c562-4514-9f19-15b2b666d352,03af6f44-f210-405a-a050-221dfb1bc752,shipping,7410 Velasquez Landing,East Robert,VA,75303,US
e3db0259-ce1b-44b6-86e4-52884e1136b2,be7a11d7-0a6b-46d7-a658-e4372c740616,shipping,056 Smith Row,South Theresabury,PW,32698,US
f81c36aa-edf1-4c7a-916d-3039874a1a20,30bdca92-26b9-436d-ac69-dbac8a0d1d9a,shipping,7755 Mark Rue,North Tylerberg,MD,59502,US
5756d769-c1d6-4695-b57d-0aacb59f4cf9,b6e8f2c2-6e11-4567-b561-0acdd603de0f,shipping,347 Emily Isle,Avilaville,ME,91047,US
e35db538-4f8c-4ca9-ae5c-9dd36d738d7c,a73c20f5-680a-42ec-975d-962eba83163a,shipping,329 Perez Parks,Morrisview,AL,12471,US
9f27f315-b48d-4d62-9d21-a0ad96c49ac8,048ac577-b3c9-4cd5-8f0d-e12f40fbf8ba,shipping,542 Cruz Knolls,Robinsonton,VT,06291,US
9b43eb96-bbe3-426c-82f5-b65a51fe3bd9,40856c38-41d1-4510-b655-172147dad0bb,shipping,6608 Thomas Trafficway,Jeremyview,TX,53104,US
2ef03aee-0b51-4dfd-baa4-67ce4af60136,e0708cec-cc2b-4340-94e8-328e4a49b5a3,shipping,197 Hodges Springs,Martinezport,HI,27421,US
7ce46268-2c41-44a6-9fb5-1ca2f6a058af,95428dc0-0eee-4cee-82db-ac771bcdd67f,shipping,84678 Brown Meadow Suite 030,Holdershire,MH,65311,US
c50a39c4-d06a-404f-8ec2-7db903c6fc60,97c0ed89-a6a6-4fa9-af18-44a22520d937,shipping,381 Anderson Trail,South Lisa,ND,75369,US
c73b05d5-2543-4807-8ee8-19edcac1d023,7ed30200-e7ed-49ba-ba63-b58df5625390,shipping,56916 Valenzuela Gateway Suite 847,Lisaview,MH,86304,US
c0ad4ffe-2bad-4f9e-86dc-3a0314137c9b,f3297aa5-a91f-44d9-97b3-50f25c7bce64,shipping,46197 Sue Glen,Kimberlyshire,VT,83880,US
28641134-f542-45e1-ae47-4d5d1aa6a07c,f3297aa5-a91f-44d9-97b3-50f25c7bce64,billing,24822 Griffin Trace Apt. 714,Terrybury,PA,80632,US
b3195b02-42d8-4a03-ab6c-1b8958213f96,c2f4c7f8-404e-4755-90a1-616557730fc8,shipping,57686 Jennifer Parks,Raymondchester,CO,63371,US
507ab4ac-65da-48e1-aa55-5a2fb9e69c8b,7904f0b3-9ec4-460e-b374-e45386b74141,shipping,89282 Sabrina Fork,Greenechester,CA,38410,US
0d7180a1-5338-4935-98cf-bf1935f6df93,28517dd2-4b50-4921-a8ef-1776ac792d1d,shipping,5152 Schmidt Hill,Lindaburgh,ID,71478,US
d1cc921f-37ae-425c-9b64-ddb67b1060ff,02e77fc4-757d-4627-805e-91cc8370557f,shipping,61615 Tammy Crossroad Suite 033,South Katie,AS,15471,US
741f5315-2ace-4a72-8213-c526e0370e06,cfd18102-7f16-4461-893d-960a53901267,shipping,2641 Williamson Flats,West Tina,OK,27456,US
c2b3d1ac-ad8f-4146-bcb4-c42def00d7ff,4e26e6eb-e08d-4552-83e6-fdf6c741c81a,shipping,20093 Miller Turnpike,Rebekahborough,VA,25757,US
301870b5-276f-427a-afb6-42fb042bb5f5,5899c563-e366-4370-9ad9-ada6447a6518,shipping,602 Wendy Ridge Apt. 594,Josephtown,OR,15453,US
3a7460a9-5fac-4611-8211-dba5c5a6e78a,c29b0d17-0add-4062-b683-934dbb209b88,shipping,6285 Whitney Keys,East Jacobshire,FL,37419,US
cf069f40-de66-4b17-88fb-f07319a93601,0b817fbb-e2da-43ff-837f-308c219a0134,shipping,803 Larry Bypass,South Veronica,NE,18904,US
6df2599a-f92c-4a07-ab46-95d14147c28e,0b817fbb-e2da-43ff-837f-308c219a0134,billing,081 Katherine Ranch Suite 255,Port Christopherton,DE,65366,US
32b310eb-68c8-4a38-a2c7-068c5f5d7d6a,7f578623-a33d-4172-870a-b3bd70bfb2d7,shipping,644 Robinson Shore,Susantown,AZ,01890,US
aa9140f3-bceb-4486-b99a-44e82098aadf,3fcca95f-d0ba-4406-9c6e-edc10556b94b,shipping,7829 Jones Corners,East Davidville,IN,66302,US
84f3667f-e6e3-496e-bb8e-06a5ee752a63,b68467bb-fd4a-4ad7-876b-3d30dc01f106,shipping,378 James Garden Apt. 622,New Troymouth,WI,72606,US
7f601ccb-efdb-4dc8-b91c-780e62386ae5,c352a027-1096-4734-9607-9476e0ff6642,shipping,08387 Sylvia Canyon,East Lisa,IL,76280,US
db0927d0-f538-492c-8cd9-7f2e69f6f228,45d9ba90-6d60-40a2-a9dd-aae728951a5d,shipping,90252 Daniels Mall,Clinemouth,GU,77698,US
72f6fa04-be00-4016-8e9a-0a62953dda73,d40b260b-6138-4325-8a76-eb80d1c7d16e,shipping,496 Holmes Throughway,South Carlos,AR,94692,US
3b89551b-1941-4070-8915-973731f952e4,da1fcbd1-e5af-4cf0-b04e-3e8b31df1236,shipping,4465 Elizabeth Lodge,West Karen,DE,39578,US
9585c336-43be-4506-9507-22a94e991e18,a3c200cc-0d50-455e-9fda-64c7d8997eba,shipping,271 Abbott Mall,Jacobside,NM,65266,US
885030e6-bab0-4ae5-93fd-75d80a869435,b36b9daa-ea98-4c2f-b8c2-a358f8d56b40,shipping,061 Jacob Courts Apt. 485,Charleshaven,NJ,30911,US
5e97abe3-1899-4e1d-bf87-9ff9512167f9,350bc387-0034-4611-a342-fa04428ce113,shipping,4093 Grant Roads,North Dianaville,FL,69916,US
564658a0-6cfa-4bf0-8e9d-8eeaca4ceacc,be17b13a-5f30-4213-91fe-a90e0bdd265d,shipping,9261 Brown Walk Suite 642,New Angelaville,NE,44803,US
d996ccd1-b953-401e-8707-1f60531566be,be17b13a-5f30-4213-91fe-a90e0bdd265d,billing,384 Waller Island Suite 206,Lake Stephen,RI,78387,US
b8772eea-05fd-4dbb-a6a8-2327cc98819a,b0f5660c-2b16-4e32-9e0f-ce993779ed99,shipping,817 Whitney Square,South Joshua,DE,77594,US
cf2acdf8-7c17-4550-838a-01a2154c2098,dee6cdc9-e323-42da-82a1-2a465c1f699f,shipping,74927 Anita Oval Apt. 110,West Nicholas,PW,61413,US
509ac46e-2617-4eef-b7ce-1a71af67cde2,bfbc0bfb-fab5-4b16-9ee5-d8ede57b1001,shipping,749 Norton Fall,West Keithside,NC,60888,US
6672ec66-5868-43e8-b8d9-8a3ed3dbf764,b94d9e05-520b-4190-a03d-58df45a6fded,shipping,048 Aaron Roads Apt. 859,Raymondshire,ID,11181,US
a35e2496-581b-4257-9ce9-28eaeacd287a,1f8eab15-119f-4d8d-9659-c99da4cf65ed,shipping,569 Gomez Island Suite 958,Josephside,MT,66690,US
3e4a1f59-fa7c-4570-91a4-2f3ce07d21bb,5902a9d5-f766-4547-9e08-314318b1ccbd,shipping,688 Leslie Village Suite 760,Port Gabriella,MI,35754,US
ecd2a686-cba9-426d-8aee-086d9ac0886c,94dd3737-917f-4242-93ec-9fa0bf63b1bf,shipping,23234 Riley Overpass Suite 644,Lopezview,MI,02246,US
5aeac4e9-911b-4e7d-ac8d-38385dbbfa81,94dd3737-917f-4242-93ec-9fa0bf63b1bf,billing,63315 Riley Groves Apt. 147,South Nicole,ND,04131,US
8a37e62f-8278-425a-986e-4270e0ca67d2,71af7a20-e732-4116-8bb5-f3644e3b7779,shipping,8839 Alexander Stream,Nicholashaven,GU,23764,US
00bc79be-92d6-405d-9ebd-5f26837da0c5,1b63378d-ebec-4785-9bb7-7094c9fd50b5,shipping,30305 Lawson Street,Port Anthonyborough,ME,39318,US
4250b9ce-d10e-487a-b6f2-e5c1f1f1f243,4e85a225-5f25-4fae-bbb6-f2e616528cf5,shipping,44478 Gregory Views Apt. 017,Port Karinaland,MH,79197,US
7a58cc0c-0a40-4e36-930a-d5a4764caef9,06a6b43e-2b65-47d0-9e79-03a17dfdd933,shipping,36115 Cheryl Course Suite 059,Bakerland,IN,20755,US
ce0b66b5-f5d2-46dc-87d1-7f8116a180e2,06a6b43e-2b65-47d0-9e79-03a17dfdd933,billing,1326 Burton Plains Suite 330,Gonzalesville,VA,02745,US
4d687e3f-e2b2-4c5c-ba78-0d42dd9f9cb7,61dd6efa-f16d-4a60-899d-2b2b63c850b0,shipping,55396 Isabel Turnpike Apt. 551,East Erikabury,VT,81039,US
fdd57269-7813-4f74-a0cc-8e231c5c1af8,61dd6efa-f16d-4a60-899d-2b2b63c850b0,billing,26932 Michele Avenue,Lopezmouth,CA,53288,US
972929d6-b81b-45e9-a089-a1e33620c99b,5528dd00-da0d-4c1b-864a-dca3118474ce,shipping,57330 Mark Ways Apt. 814,South David,IA,81492,US
9cd28da8-b160-4e60-9ca7-9c0544f25a6d,e151d2c4-6602-429a-9fdc-00bf09b7c05a,shipping,18153 Andrew Run Suite 006,Thomasshire,MT,63621,US
89c9bf08-04dc-4666-897c-1a11d103dfe3,ab3f0453-74fa-4d4d-aab8-9a64119fbfd9,shipping,535 Brian Curve,West Danielton,PA,10769,US
7177f362-3ef1-4282-a858-f1b4c7035d18,7737c4a2-d5eb-4315-b72c-a8f361a8fb9e,shipping,7326 Rachel Inlet,Alisonview,MD,05647,US
78533c7d-b29d-43d0-b4a5-09a8bf88e7e1,95f757cb-c3bb-4ff6-8eeb-e204e2130ae9,shipping,258 Hall Branch,Lake Stephanie,HI,48915,US
9ffa99a6-e18a-409d-82fc-79a0c3aec988,1c40ecc9-5eb9-4768-9acf-c15dc9a6ce3e,shipping,75965 Castro Shores,Port Jamesberg,PW,81870,US
55626597-8040-4600-87e6-dd6488db6a16,1c40ecc9-5eb9-4768-9acf-c15dc9a6ce3e,billing,42305 Kevin Groves Apt. 088,Josephville,IA,05899,US
c8295382-7724-44cb-a09c-8b50bc74d65e,d48f24bc-e3ca-4cc7-9513-eeb9cd6a625e,shipping,2886 Margaret Run Suite 229,Cindyton,PW,79086,US
66f5ce9f-04f3-4bce-82ae-7363beed69bd,6ba5cae7-4568-4435-ad42-e38afa857622,shipping,7541 Knight Courts Apt. 979,North Brittanymouth,FL,32625,US
894af6c6-b64a-4684-9221-8d7655841460,876584ea-8d9e-4294-aa20-48670f5b55c5,shipping,958 Jennifer Union Apt. 006,Watsonside,FM,70494,US
4614413c-6922-43a4-b90e-f96857deb6f0,edd4dc9b-8391-4096-9413-efcc1b8365c9,shipping,05089 Holt Ferry Suite 778,Benjaminport,GA,42169,US
d9f4fb7f-6282-4f41-a492-4a784e663af4,268b9ca6-5504-4c73-ad5b-a07cbe63076c,shipping,4645 Coleman Walks,Tonyashire,OH,51952,US
d417cbd7-7bf3-4625-993a-3a4b68bf765b,268b9ca6-5504-4c73-ad5b-a07cbe63076c,billing,1044 Brandon Locks,New Nancy,OK,66211,US
b9e94b98-23e5-41f6-99ee-2c9894f1bdb4,f2e75a64-6ab8-4415-bdfe-f4476a470648,shipping,3697 Anna Village,Glenbury,ME,94685,US
85b4841f-7b26-45db-aa15-9a350da97746,ff418fc3-5126-40a2-b6ee-ef625249bc9c,shipping,856 Tara Forge Apt. 760,West George,AL,15232,US
4948407c-4240-4776-99a5-df67e6e5a8e6,032f1338-d7aa-4148-a853-6a7cfef6f706,shipping,7221 Michael Mews,Johnsonview,LA,59426,US
96d1d195-6efe-4a84-87c4-19be2303d555,10dd306e-4dfb-4995-b5fe-6235bb99b382,shipping,86378 Alan Corners Suite 089,Mirandaville,KY,28642,US
1928d35b-6a4d-4ddb-85ff-194a69dfe034,02f55a7e-9041-45d7-8518-1ea4b1d5ea60,shipping,417 Ryan Trail,Millerstad,MH,90032,US
f2671c8c-96f7-42f5-a7ee-2a50b126ff3e,92b76241-5b0d-4a8f-a987-adaf99f288ae,shipping,0378 Johnson Villages,Brianland,KY,55076,US
fdba464c-5cd7-412f-9549-ee763bf49ba5,61336334-f8c8-448c-9f26-acf7cad2f961,shipping,47687 Adams Glen Suite 731,North Joeside,IL,25086,US
83e8158b-5dd7-4b5c-a6b0-c25013acee48,c49acf99-cfdd-4169-8a78-3f75fa7eee2c,shipping,860 Brown Passage,Barneston,VT,71756,US
75328410-1704-49de-839a-4fd0db187f05,c49acf99-cfdd-4169-8a78-3f75fa7eee2c,billing,2710 Bailey Neck,Christopherton,OK,01209,US
14b32b55-4097-4456-a3fe-20a9efa88859,f40121e7-5942-4a91-b8c6-9eb0a6249ed8,shipping,842 Houston Harbors,Port Juanmouth,CO,82758,US
1145d374-eaae-4ac4-abf1-5c6c67dd0eaf,b22c6202-7af6-4fa7-a72c-d6c2cb8a15a2,shipping,1603 Justin Shoal,East Micheleville,WI,40396,US
140624a7-5bab-4417-8d2a-ac4d9a762791,82d85c98-ec4e-452e-95f7-436241479b4d,shipping,021 Morrison Cove,Harrellton,AS,16198,US
99311f07-2f7b-4824-8346-603d2ccaa5e1,82d85c98-ec4e-452e-95f7-436241479b4d,billing,8233 Chan Garden,Holmesside,AR,11337,US
2043a348-2adb-4b49-8a30-be5958918256,f4aa54f4-d678-406e-b304-10dae9f10e0e,shipping,10596 Todd Hill,Alexandraview,ND,98882,US
21deeee9-e170-4ff1-9290-1e8469cfed92,8b29e9dc-7b38-4806-afcb-b6b0223f7bcc,shipping,814 Phillips Rue Suite 246,Jasonville,HI,75774,US
89e6b964-9eb3-49a7-889b-382e476c4a7f,1cdf113e-84d4-4cb3-85db-539ba0fb51e0,shipping,1507 Kristin Fork,South Emilyton,SD,45080,US
cbe85412-c304-4762-937f-da173366f161,1cdf113e-84d4-4cb3-85db-539ba0fb51e0,billing,1723 Craig Shore Apt. 999,Kevinchester,IN,98461,US
2e3dc52c-69da-406e-9d33-ea2cb2f6e22a,37aed10e-ba30-49df-989c-ab6330777659,shipping,1739 Lauren Common Suite 023,Faithview,AL,35166,US
5dba58c6-dc12-458d-b43a-c28d948e448c,386fe192-6468-4730-9256-b86a6e12a1f2,shipping,01845 Johnston Mount,West Makayla,NC,29630,US
1eb77668-f7d9-4979-aed4-6ba2639b0075,b6b801b6-f74a-45fa-b88a-4239ab940992,shipping,4154 Wilkins Locks Apt. 841,Lake Denise,MP,61696,US
e685f698-54f2-438a-b86f-0c1d8a620603,cc8a48c7-b70f-4721-b6be-74ae41fcb8ff,shipping,61331 Wendy Ports Apt. 099,South Timothy,NM,77273,US
1d5134ff-2f2f-4436-be08-7fd9077856f7,0e31255c-50ea-4cc3-8bb6-02e0c8da6e1d,shipping,09727 Elizabeth Shores Suite 263,South Tracy,DC,10635,US
89c197cc-bbbc-4ff8-9cbf-1e8e1e76e28c,6e9a3a70-10cb-4e6b-a6de-cca2ee193f3b,shipping,83271 Christopher Roads,Tracyhaven,PA,12087,US
e2b5783b-be1c-42b6-abb2-ddde7916dd7f,0d0dd704-77bc-480d-ad1d-871425c44fbe,shipping,073 Laura Heights Apt. 763,Friedmanfurt,DE,17489,US
ea08d138-1b69-45fa-95c4-79027806c6dd,1eb559d5-907b-41ae-8325-bdc6a3fb41f5,shipping,14446 Zuniga Avenue,South John,NE,56010,US
20460d26-b3f2-43f4-84bc-41e6c97e2258,7f14babf-0258-49a5-b001-2c5ab58d62a1,shipping,682 Timothy Radial Apt. 224,North Tara,FM,35932,US
fefd7d3c-65e0-450a-9a9d-b92f8a655cf4,37fc0c2d-8b1c-44cf-a343-ac0c98503fc2,shipping,25410 Reed Wells,Lake Haleyburgh,GA,28975,US
0b123041-2653-42ab-a9fc-2cb4f341c345,1486e4fb-a406-4aa1-9d5b-3a905bda807c,shipping,866 Leah Plains,West Margaret,AL,13294,US
49199849-bad4-47a4-9b8b-b3183d293863,872489aa-60d8-46bd-b744-cd1a137f5d35,shipping,263 Lutz Glens,Lamhaven,VT,77773,US
a5cd0c7c-f04f-4f50-b4cd-558f181891cb,964387d6-0b27-4a69-910f-154e683ce3e3,shipping,3962 Steven Knolls Apt. 885,Port Larry,AZ,77393,US
640d4c1e-40ff-4d8f-8dfe-d4f001c96923,964387d6-0b27-4a69-910f-154e683ce3e3,billing,96883 Ferguson Harbors,Woodtown,RI,50932,US
e256bbcb-9c06-4e9e-93e9-4a817f7f385f,4be1f4ef-ff6f-4dab-baf7-72fda41e7cee,shipping,747 Deborah Groves Suite 195,Port Karla,UT,50281,US
d6f8aee9-ac34-4db9-b8c1-b513fb7cb710,4be1f4ef-ff6f-4dab-baf7-72fda41e7cee,billing,4522 Coleman Cliffs Apt. 033,Alvaradoton,CO,92093,US
f935402b-f657-4457-b62a-24d513e9c701,33e23a56-321a-48eb-8693-94c009772304,shipping,6787 Tara Prairie,Owensborough,TN,87891,US
4adff9fa-75be-40ce-9bee-3f2cf5168464,33e23a56-321a-48eb-8693-94c009772304,billing,5617 Monica Knoll,Cardenasside,ID,17278,US
9e1dae1f-8196-4888-bfa1-54f118f47491,de3207c4-e038-4bd0-9877-2a4962a4f379,shipping,4075 Ellis Heights,Port Codyburgh,UT,21768,US
af03fb0b-e707-4232-9d27-fb665a00afed,291c7d9a-8a7c-4102-ad6d-00f08b54d6c5,shipping,65687 Brown Radial Suite 944,Williamston,IA,64848,US
7d0538b1-9836-4859-8d36-99c7348dabdc,6d7dcea0-7d3d-4fea-b4d3-826e1708129b,shipping,624 Richard Drive Suite 798,Elizabethborough,OK,46472,US
78e25fba-3d59-47ac-9941-76f7393dd1c4,90268ca3-19cd-499d-8537-32f56fb09ae8,shipping,380 Christian Ferry,East Shannon,MT,28092,US
28a6ee9e-12df-4d8c-90fc-7326d6903c4d,a22f9dde-07c4-4206-989a-f9de8643b6af,shipping,243 Carter Mountains,North Darrenshire,NH,47360,US
0262f3cb-66a0-4a94-bd59-df74c09541c2,5bc7702b-b5e8-4a36-8ce5-06f230db1287,shipping,19233 Michael Pass,Angelaside,OH,86639,US
3142d7d0-8723-4fe5-a69b-1c71092fb530,a37f8493-9c0b-497f-9ebe-b44b55e196d4,shipping,15342 Keith Run Apt. 577,Jensenbury,OR,40932,US
b6ae16a5-c81f-4df6-a6fa-9c44e0cd94f7,a37f8493-9c0b-497f-9ebe-b44b55e196d4,billing,19743 Reid Plain Apt. 595,South Chaseton,KS,02924,US
e369e950-d60c-4200-96f8-01784a441705,64bf56c8-d2dc-4fff-a507-6622b6b70edd,shipping,810 Duran Burgs Suite 465,South Mercedesmouth,MA,19104,US
7c162ca4-2927-49bf-bbdf-f47dc3c49cbe,7c6d13fc-df7d-43fe-9cfe-b2dfbd9e8cd4,shipping,568 Natalie Inlet Suite 988,South Matthew,KS,32917,US
1b8cacd0-e1bc-4c3f-add1-69854378c9e1,92d014e3-e60b-4b84-a995-a2022291fd0d,shipping,2951 Douglas Isle,Robertville,UT,10344,US
278cb72d-c91b-4c24-a452-c4ddfc962694,02673c64-647f-4937-9b24-b354b75abc6d,shipping,1198 Jeremy Run,South Tammy,MI,51863,US
