id,customer_id,address_type,line1,city,region,postal_code,country_code,is_default
c80683b6-8b40-400c-a3f3-ba65647ad61a,7e2a9b35-5e70-4df4-889c-34732fd2ee32,shipping,1731 Carmen Hills,New Russellville,VA,58518,US,True
d7821e09-8977-4bb6-b3e7-0db9074f3535,c1d42cf2-74d9-44b1-a0a2-c85935c413be,billing,03004 Knight Vista,Patrickland,FL,95336,US,False
e5818632-a3e3-4443-8dc6-57a7d6f3beeb,5bbca380-854e-47a4-ae5c-fd631650a115,billing,68222 Christina Glen Apt. 129,Port Karenside,NH,84999,US,False
d95d8afc-4a26-4d83-ad57-0e7429d05b3c,359c05d0-e19d-463d-b3b4-43a0b4a3810f,shipping,34272 James Village Suite 217,Jenniferside,AR,09318,US,False
b9bd8c5d-a73e-4dcf-bd77-167a092789bb,710200a9-2c6c-4f21-b3f1-3ed6aa684fa2,shipping,088 Jon Route,Jameston,VI,87886,US,True
00a51641-920e-4b5f-8b7f-1fd4a540f0d1,1fcec697-8153-4717-a361-5a4257e0c9b7,shipping,2571 Smith Prairie,Reyesbury,NY,77501,US,False
08c5803f-7bdc-4ca8-aef6-7edb74650b09,d33f758e-ba0e-463c-ba18-0cd99108c547,shipping,2446 Johnson Manor,East Raymond,NC,14451,US,True
35aa5ad7-4016-4259-8ea7-ab805181e172,7902cccb-bb75-45ac-92b3-688e65d231bb,shipping,8319 Crystal Skyway,East Arthurberg,MH,01187,US,True
6119e974-92fc-4023-abdd-c5cd6a5f871e,53dda453-796e-4167-b482-7449bd52694f,shipping,9337 Aguirre Lane,South Jack,AL,48056,US,True
42237672-eae6-4a84-a5fe-5adc9385336d,2480125c-2d37-405c-96b9-ca32b2c75b33,shipping,81826 Davis Forges,Lake Martin,MN,38980,US,True
253791cb-3ec5-4b33-9375-97b1ad2602b0,a296a891-b126-44e1-a271-9228cc28b3bc,shipping,7456 Cardenas Landing,West Shelby,MS,19082,US,True
60ab229b-c1df-4300-9c54-f98f1d1479b1,51e5a1ad-d8d2-4387-82fe-860a54c87f4b,billing,7905 Hernandez Wall,Middletonshire,IL,29469,US,False
059be547-b5b7-4d14-9020-7e2a6f5c6fe2,adaf0597-4b7f-4b6a-8881-40f3787bc862,billing,5006 Michael Square,South James,OR,97378,US,False
8c2ab6da-37ec-4940-a877-f77ce54b5fa5,5960ff74-c2aa-4a55-9cee-c8f0532e2256,shipping,2517 Hale Mountains,Guerrabury,WV,13060,US,True
1a92e8d3-fdc5-4a0c-8872-5dc7ea7c8655,18e7baeb-a66e-4a7d-882d-355810698bc3,shipping,0125 Gibbs Knolls Apt. 135,Dustinmouth,DE,01763,US,True
090eab27-72a9-4824-a119-15950726f848,c0a8be37-975c-4b34-8989-1eb846c63871,shipping,54378 Rick Forest Apt. 591,North Elizabethmouth,UT,91460,US,True
df164d12-f100-4852-ac91-2cbe15d311f3,6e4bc86a-7c8c-457f-bc7a-61c6187a18f4,shipping,652 Gates Isle Suite 983,Mariaville,PW,95127,US,True
362985b0-39ab-4051-a8a0-3141490422cc,b81636bb-71f3-4ace-8eb7-628abe1eac07,shipping,76619 David Path,Craigfort,IN,,US,True
83c933d3-e3e8-4598-a99a-dcd5f15624eb,dccd3e5d-2076-4fc6-aa79-87579e134ce1,shipping,6634 Clark Mountain Apt. 201,New Nancyberg,CT,59341,US,True
6c8600c4-cc71-4d0f-adc7-d939af17a1cd,f7d61334-5d22-49f8-a022-903921239047,shipping,05052 Sanchez Pines,New Jennifer,MI,73003,US,True
bccc0e08-ff09-4e65-8a3f-2dea62f31386,63af441d-70c7-4c4e-b495-80b967849285,shipping,9141 Li Lock,North Jacobview,NM,60107,US,True
16f8fe94-733b-4ece-b4ed-71692d21f214,d2d5925b-c91a-440d-a613-0c76f88845cc,shipping,93899 Aaron Lakes Suite 353,East Rodney,CO,66990,US,True
8385c930-8ea0-49ae-9351-3898ab8661f4,d51ebab3-97b1-482d-9ccd-7368f01000f7,shipping,3796 Harrington Plains,North Andreamouth,VT,,US,True
d08cd4b4-11b1-44d9-8fdc-1e5d6eff4794,625c6012-3c16-4c27-ab0c-a8512e488ad7,shipping,40964 Reyes Gateway Suite 960,Shawnport,FL,08989,US,True
f7a94069-fad5-4b62-8512-5205e76a7a1d,314d5517-f29b-49b2-a076-3abe12756120,shipping,96394 Coleman Summit,West Joshuaborough,CT,35139,US,True
aed948be-f9de-4b80-b15e-0bb1cc119f0f,890861ac-5e77-4568-aaff-807b37e6f872,shipping,52478 Oconnor Courts,Lake Michael,GU,18559,US,True
b7dac57e-81bf-4c83-a6a7-da80e862cebf,d224c314-09b4-49c7-9490-53d3247615d2,shipping,3380 Michael Green Suite 228,Port Brycechester,DE,81446,US,True
fbc78497-8e8d-4659-92fa-ba1ba5b92631,73d9c423-e9d4-428f-bfaa-b073b2c1f454,shipping,995 Molly Shores,Copelandchester,MT,07926,US,False
03283029-998d-41ce-987b-e9a6b7b58a6e,a970776b-59ce-47ec-9e77-946229a8be45,shipping,47644 Jackson Hill,Lake Zacharyberg,NH,85186,US,True
42c24e13-33d4-4f4f-bcd8-eceb1a2b0657,89c10b53-36ee-4f1c-8430-7090dbf04a44,shipping,640 Miller Divide,Lake Traciville,DE,60679,US,False
bf15c03d-55a9-4d89-a0f8-6f7c2453a7b7,8386c889-4e1d-49ce-9d61-12c967dad0f9,shipping,02601 Rodriguez Forest Apt. 594,Schultzmouth,AZ,57918,US,True
041569b1-a554-4533-a2db-0255ada96016,529867fe-75f6-4cd9-b913-543b3d6e583c,billing,79799 Simon Mountains,West Jennifer,PA,44787,US,False
b71a0f4d-2cb4-487a-a080-cb1248d4e2be,01450c81-3eae-4663-a704-f91c175e17f0,shipping,4072 Margaret Harbors Suite 282,Paigeview,AL,08157,US,True
93b83fed-4238-49ce-a4d7-5d94ed89d635,8d5fa184-5966-49ce-b3e7-4acfaba98bfd,shipping,9367 John Meadow,Yorkton,AK,81866,US,True
f87e7cd7-ddad-4783-9fad-52b1d2b92da8,5960ff74-c2aa-4a55-9cee-c8f0532e2256,billing,52654 Carlson Place Apt. 579,East Nicoleburgh,WI,31323,US,False
6ee092df-80a6-4745-9f81-ec64cf442752,bf32ccad-096c-457c-9147-6f220d46e227,shipping,36852 Alexis Meadow Apt. 537,North Davidview,GA,86675,US,True
bc8f82f4-2d60-42e9-8682-ac5301f3874d,cc1fc998-ac73-4d63-9bb0-03e1756e8d0d,shipping,0000 Michelle Stream Apt. 152,North Haileyfort,AS,13380,US,True
235f5521-ac79-4e18-827d-4709b3fef488,afdabd06-a2b4-497a-93b8-7bcf582b5d3b,shipping,42114 Kristine Springs,Garrettberg,MA,01646,US,True
07c17d14-afde-412e-808f-db3a691ed020,6f1db361-6600-4690-8cd8-5520d4257b7f,billing,904 George Estate,Lake Brandon,HI,26172,US,False
dd9c4a30-21fd-4e4e-bad0-91a851838237,90249383-3427-4005-a185-d20f5542dae5,shipping,8170 Stone Extension,Michelechester,MO,21083,US,True
1236043c-1a78-4340-8e82-c38743038aed,3d0d96e7-a6da-4e11-a509-76b813d466f5,shipping,569 Rogers Grove,West Destinyfurt,NH,89012,US,True
f65d12fe-74f5-4641-bb06-28a603a1afc4,5948da4d-8a3d-4122-9885-6f62f017c7b2,shipping,8822 Love Garden,East Victorialand,MS,71574,US,True
55f4db58-b563-4ca4-bd30-966b9adaeb56,65dbcba7-fbb7-4837-ace0-5cd3cc5dd4a4,billing,320 Sanchez Brooks Suite 768,South Jacob,NC,76640,US,False
74721b6d-52e7-42b6-9894-35ec83a02a91,46d34d7f-a3a4-4386-89ba-fa5ac15e5a69,shipping,2610 Perez Viaduct,Brownshire,DC,26664,US,True
d34abc90-8232-4f35-a55c-337adbc197c5,3dc87d1c-7942-471e-b947-26b7ec78cedb,shipping,271 Derek Light,Grayburgh,WI,03116,US,True
f5dd1abe-c241-4af9-904b-c36c9ba3bf4c,bbfdba43-2871-4e95-84d9-e2ff45960e7d,shipping,24999 Tammy Summit Suite 014,Miguelfurt,GU,09370,US,True
510eade4-7b61-488d-bd44-cf39d748bfda,6bb3949d-b446-4beb-bcc9-01846e7ef85f,shipping,637 Farrell Burgs Suite 292,Sherrytown,NM,86857,US,False
cbefe99e-a9d1-44c7-aad5-e64992285035,866ec748-2021-45f8-9170-6c393fca1e65,billing,26189 Moore Plaza,Gravesview,UT,33189,US,False
d52be598-bda5-4bae-9d2f-b97022a29b11,61004774-fb70-403c-ae81-a1e9cd187146,shipping,0917 Miller Summit Suite 445,Craigtown,FL,82403,US,True
01753ff8-1fc4-4b53-862f-f5d51a76d7db,cc6587b9-1ad1-4f99-bb8b-dc23f1621ea6,shipping,8867 Teresa Row Apt. 985,Nicholasfort,SD,22668,US,True
de2df2dd-f61a-4339-bb37-2051602c5638,017413ff-58e5-4097-93e6-84f98038b20b,shipping,99717 Christopher Circle,South Lawrenceland,WY,17217,US,True
317a43ba-9e93-4dd1-a255-3d6a95a55663,ce73a9b8-27f8-4c9f-941c-4b99a646fb32,shipping,34485 Lambert Groves Apt. 241,New Anitaville,IL,71611,US,True
7ed102ac-e6f6-4a9a-8118-90e5d808bb5e,103fcba9-e7d7-4b76-b162-0fc8a31cfa6b,shipping,1169 Ballard Light,Taylormouth,HI,13065,US,True
7a991230-55bc-492a-9ceb-d2687c2726e8,63b6d2f8-4e38-4b4c-bf67-6651399b4453,shipping,582 Drake Tunnel Apt. 306,Nelsonhaven,ME,65889,US,False
ef376eca-52b4-499e-a2fd-fe8d4b364cc1,46d24c86-1a31-430e-b1c4-1f4d8632c5ee,shipping,64236 Andrew Fords Apt. 664,North Kenneth,AS,57171,US,True
cb9e2171-f30e-4318-971d-78547e050a8b,e6173937-b216-46db-b863-ec7526285150,shipping,6766 Gaines Grove Suite 350,Sethbury,OK,22329,US,True
88f6349b-d569-41c9-962a-1c5aaf7d2784,120d57b9-de14-4717-aefe-ab126645435d,shipping,47841 Wilson Prairie Suite 973,Keithborough,AZ,44196,US,True
b76dd775-6ba0-4f85-bb90-6c95392458b0,30380af9-7c90-4e56-9717-61064c5ca79c,billing,093 Chelsea Parkway,New Ashleychester,AK,43102,US,False
fa050ee3-c0d9-472b-916f-4f806abb57c9,4955904c-175f-43ec-b76a-bc70d836d508,shipping,164 John Glen,Lake Donna,MA,93622,US,True
05c032fd-f693-4c4d-989c-bdb653ec677c,d5e5a6a6-cb8d-4d62-8551-298dee7f1f9f,shipping,09548 Joshua Vista Suite 374,Brownmouth,FL,94448,US,True
643b0f41-6496-4cc6-8547-719e825dbccc,f962820d-d110-4903-9fbd-86a2ba5a9687,shipping,88158 Jordan Isle,Port Gregory,NE,64792,US,True
9922001a-a0e4-4072-be50-113b9032282f,303bc5db-08d0-4431-b6df-29c80d0321da,shipping,833 Beck Locks,West Williamview,OH,70592,US,True
83fe564f-46ab-469e-bbf2-133404ce0bb0,388a03fa-6bff-4153-afbb-2349b43c876e,shipping,103 Jason Prairie Suite 051,Williamburgh,MO,28390,US,True
3cd45cf5-f9f5-4345-9a90-87614e202678,34ec60c6-4248-4ad1-8dd9-759b309578a4,shipping,6083 David Pines Apt. 958,South Kaylee,TN,27778,US,True
68dfed3e-296c-42d0-b17c-e28e141e5528,5b4df518-7c6e-4957-8906-e33505acee31,billing,42175 Vincent Village,Dixonfort,TN,81027,US,False
6e2d89a0-b122-4eb6-885b-f97362b0e245,34b17474-7fef-4a04-8009-f83028f66521,billing,518 Thompson Motorway,East Ryanport,WI,14743,US,False
5c5c8253-4e01-4296-bddb-de3ba30d86ea,74b13d9f-159f-4adb-8b2c-a623d67b529e,shipping,504 Moreno Club Apt. 219,New Marcus,MD,90281,US,True
a4935644-ba6e-42cb-b71b-fd2709a609b3,661d2fc6-9fa2-4c79-9d19-44c73cb68448,shipping,0418 Kathleen Ports,Sarahland,WY,60923,US,True
f4a2e2ec-42b7-498d-9234-c8470d21664b,0abcb3b4-7e1c-4638-a21c-af1df3702f27,shipping,14559 Jennifer Mews,Martinezside,VA,77528,US,True
c23b05fb-9982-475c-862a-d707a5b29525,dcddb844-390f-4861-a4ee-0a32b75bb218,shipping,79649 Cole Summit,Lake Tracy,KS,45740,US,False
07391856-f5e4-497c-8e09-78b13c28a73c,65dbcba7-fbb7-4837-ace0-5cd3cc5dd4a4,shipping,915 Scott Canyon Apt. 824,South Jeffreybury,IA,30101,US,True
1c10a325-5786-4aa8-bc30-53f34d92022f,9a689679-4c75-46ba-92d3-6b5b0c51a34a,billing,23009 Matthew Mall,New Davidhaven,AL,32533,US,False
4077eb29-3325-4989-924d-098bc2a82f84,97bbee89-2209-4d9a-9f20-d3327baf7efe,billing,05943 Graham Mountain,Billfort,NH,48618,US,False
6525ea76-47a3-4eed-bddf-1adac6b34205,117583ee-3cd8-4690-89c9-d804aedc86a8,shipping,206 Frazier Wells,Spencerview,PW,75482,US,True
d385b56c-a809-44e7-9923-5cd7be29d27c,670a79a3-05fc-4a33-8b9d-1b6df80347f4,shipping,384 Brady Canyon,East Kevinside,AL,69682,US,True
92e14582-a8a2-4d96-9760-d5d38fba5181,7ea9b687-48e0-4f47-9245-7a3e02c88fec,shipping,0723 Hoffman Stream Apt. 893,Elizabethstad,SD,32477,US,False
6f2704d5-d334-4b83-b001-d3d7c54223de,8f9052f4-d761-416e-8b74-a71f640df0d7,billing,18385 Cox Terrace Suite 006,Kevinstad,LA,85987,US,False
e7377705-bc99-4490-b090-ad839d7590ac,b43d4e7f-d2c2-4f0e-a706-cfd02d61a398,billing,8108 Michael Flat Apt. 863,Lauriestad,MA,54685,US,False
f3f7bef4-c33f-4e8e-8250-eea1f4485a46,8416975a-1321-43a3-b3e1-577aee3b59ae,shipping,67042 Mccoy Spur Suite 919,New Julian,VA,49437,US,True
de433b75-3de4-45a8-81a3-20040f8f6024,f714d574-6aed-4017-952f-ff5bc4155939,shipping,31829 Jones Stravenue,Lake Kathleenmouth,GA,89805,US,True
7ca5c28f-668c-4b45-8ef0-981fefa66997,72492cee-bfcb-4501-9a63-5afe45f5215a,shipping,820 Buchanan Gardens,Millerside,PA,42500,US,True
16bb7140-503c-4a22-809b-142d0d563076,529867fe-75f6-4cd9-b913-543b3d6e583c,shipping,1502 Alvarez Junction,East Robinport,GA,61690,US,True
c4a49da4-a149-4eec-ab1e-de838996e31f,c8544096-3228-4db0-b3de-4f0da1974b40,shipping,0908 Lindsay Inlet,Danielburgh,OR,68460,US,True
bb574d2e-b2d0-4166-9c55-10f2abf6b5c1,e5873f83-602d-4424-9c5e-184c56c9d4ba,billing,72959 Young Brooks,Andrewshire,AL,61026,US,False
c771af93-982c-4916-81d0-817660e79d50,ff4e2ef5-4f72-41f4-90ea-4f40665b9f5b,shipping,1520 Johnson Shoals,Bradleychester,KY,03175,US,True
85f9ec3b-1493-43f9-8e79-8fb7aee992cb,e8da2040-0489-4880-a881-ef127727f204,shipping,2791 Jeffery Field,Hortonburgh,PA,49988,US,True
f844ad4a-aad3-452f-996e-727af25a43b3,bb35efe0-ac42-4801-bc72-7bea481716da,shipping,185 Hawkins Centers,Parkerport,WV,18007,US,True
5dd31e6e-8def-438c-b358-068bc9865d6d,da9de603-2c96-4356-820d-7c1e9ac4dde7,billing,646 Hampton Crest Suite 234,North Cheryl,VT,57663,US,False
181db794-3acd-4435-b56b-5d42b4231eed,5bbca380-854e-47a4-ae5c-fd631650a115,shipping,245 Angela Point Apt. 100,Medinaland,ME,28033,US,True
23c02068-156e-4d75-be73-10ea7a324f6e,fd12529b-56bd-40cf-a742-a90ad36add5e,shipping,429 Lisa Prairie,Lake Johnton,IN,33268,US,True
231eb4e5-1246-4b15-8a21-b410319fbe6a,e8014144-a99b-4ca2-8418-56404aee2f08,shipping,839 Roach Mountain Apt. 598,Ruthview,MA,13461,US,True
35c675fa-845d-4816-ba5c-153ef2b942d9,05f69a50-2703-4591-a792-14e2e5994b43,shipping,09001 Davila Stravenue Suite 463,East Christine,OK,99031,US,True
bb376179-7d9c-4a2e-904c-2c55f8fe9378,1a1397df-b2b4-4791-93d9-87ac9062f545,shipping,44470 Shaw Path,Romeroshire,MA,02040,US,True
974f56ee-e7c4-4511-9714-f32cd9f300d2,e69b7e32-9292-400a-b228-b3ecc6727760,shipping,994 Clark Alley Apt. 319,East Fred,VI,00533,US,True
626a4743-a662-43b6-ab1e-044a3463d33c,fe21b6ad-ebab-42b3-b5ed-ad3529036009,shipping,1537 Dylan Rue,Port Miguelchester,MS,86945,US,True
853d4c09-9ea3-45b7-a87c-100bb19dbf52,5a62f2b9-646a-4b84-b570-661ca33a139f,shipping,83483 Nathan Via,North Tiffany,UT,58209,US,True
2eb67eb0-49b5-4288-8043-a999c89dc417,03410ea3-1e8a-40ef-9322-bc532f78f7ff,shipping,251 Benson Fall,Jillville,NM,13873,US,True
b9458904-3ca8-430c-b5b2-2db7241738b9,c401aa52-5d86-4872-a6fc-75f431023457,shipping,58295 Melissa Ports,Port Laura,GU,91362,US,True
a51d5fd8-31f0-46a7-95c7-e9e7fcbbff8e,96f16837-3562-4765-b8dc-ddd863a970f2,shipping,12495 Martin Parkway Apt. 891,Port Belindatown,NC,28943,US,True
994c99df-6145-4c1f-8140-f8cdeba1e71d,bd72d373-2261-4193-bee7-41d3bfd08ef1,shipping,611 William Parks Suite 296,South Jessica,MO,76338,US,False
6e7977ea-3a65-4cdc-a897-10710e8104ec,bd72d373-2261-4193-bee7-41d3bfd08ef1,shipping,8067 Kennedy Course,Port Jacob,OK,11658,US,True
ef909f0a-8c7e-43b1-b95d-5d119d08bc9b,0e7b96a0-3300-42a0-b46a-0376d91610eb,shipping,04125 Washington Cliff Apt. 837,South Lori,MP,21651,US,True
eacba16c-e191-4070-9744-29c17ba340d9,aece6b12-b296-4a1b-991c-ab89ac207fed,shipping,3531 Perez Freeway Suite 363,South Brendaton,FM,57630,US,True
ed470747-217d-40e4-873a-d3f8c4cd5fc7,1c8233dc-8ccb-4d27-84e7-e00d33ff6674,shipping,229 Wilson Islands Suite 302,Leslieshire,MO,30987,US,True
6a686089-88f2-469a-bce1-bc369282b660,117c9a65-4a4c-494f-8a54-64305d57c551,shipping,051 Caitlin View,Port Tyler,MT,50723,US,True
1116bfc0-fdd5-4ccb-90aa-e840b0004416,41c59ae8-bcd0-4d00-b8e9-bfaa0ce5913b,shipping,9806 Caldwell Burg Apt. 920,Coreychester,AS,04220,US,True
f5244c39-ebd3-4fde-9bcc-aaa748158be8,298ca377-a08e-4e0d-91d6-b0b5aff14c1b,shipping,979 Erin Bypass Suite 550,Jackiefurt,WV,71151,US,True
06dba482-6731-4a0b-a62e-899b4571fea5,0313557a-f7d4-4834-be26-3977f30a5235,shipping,360 Gonzales Flat Apt. 691,East Williamshire,VA,68199,US,True
54721d7a-c931-4dc9-940a-c764031f63f0,78e4ffca-cfe4-42f3-9ef0-98ca1bb8cfa0,shipping,0920 Wilson Unions Suite 238,East Jaimeburgh,CT,85309,US,True
e32fd733-b3d1-4ae9-9395-83fbc03546b6,94638355-4830-4837-8708-12531dc89dbf,shipping,9434 Vaughn Mall Suite 643,Kingtown,SC,91271,US,False
587d6a2a-bc64-4423-a1c1-3b492bb2659a,1826e2e6-ccef-4719-8707-4c18ec953356,shipping,9576 Evan Stream,South Maurice,IN,67037,US,True
15502f46-10f8-42c0-ae67-7ddaa2768a1a,72fd6924-b954-4c8f-9c0b-2545d0efe53b,shipping,6258 Woods Crossroad,Alberthaven,VT,,US,True
a78661fa-30e4-4478-9594-7b1037ed3c2c,cbd53684-acf0-447d-b61b-35f8bcde6edf,shipping,0330 Brady Via Suite 624,North Charleschester,AK,02433,US,False
f9d9932c-22a0-4bc6-a4fe-b7eaf853dd8b,e8da2040-0489-4880-a881-ef127727f204,shipping,766 Bell Plains Suite 851,South Ross,HI,,US,False
7b725188-7a5b-47bc-9546-51f49816710c,314d5517-f29b-49b2-a076-3abe12756120,billing,173 Ray Fort Suite 579,Lake Lanceberg,AS,83065,US,False
fdd31b15-10df-47a8-aa61-087930abbed9,a2053515-1d0d-41cb-a47d-485aed398e8b,shipping,3454 Moore Forges Apt. 065,Port Jeremyburgh,CO,81169,US,True
c1ed717f-9b3d-4ff1-a59f-8bc4013c1ad5,4041ba09-7a39-4b37-9e0e-f39a765d9c82,shipping,09297 Maurice Stravenue Suite 953,East Gary,SC,91363,US,True
e74369c8-dcdc-4750-96b5-f0b552e86890,4cd79f83-9fc7-43e4-a4c1-89402b7124e1,shipping,78686 Lawson Ford,North Ernest,IL,78110,US,False
7f033720-195b-4924-8007-898ceae1c3bc,a3d91be1-b5d9-4d3c-bdd8-ab49cd378f30,shipping,92529 Watkins Walk Apt. 111,East Amberfort,MH,12600,US,True
501dfcf6-57a4-4cb1-99e1-d29e555fbad0,efc6a229-f984-41c8-b741-83d9a46c5fd1,shipping,9630 Melissa Hill Apt. 530,Moniquehaven,OR,64593,US,True
98d81c17-f4aa-45c4-8f53-96247c51c734,b2310c7d-702b-4e62-b938-3b19262bd9e9,shipping,974 Scott Knoll,Richardland,NY,25868,US,False
076b3b0b-f1d3-41a3-b3d6-99867c5241d6,4acffd44-9d77-4c09-afdb-e7f93ee5518b,shipping,215 Matthew Ranch,Martinezchester,VA,65920,US,True
dbfd3d1f-3eb7-4ecf-a66a-c2637e58504f,c664111b-b80e-45ab-b2de-ee220ea29fbe,shipping,10401 King Pines,New Rosetown,KS,82496,US,False
adc472aa-766d-4daa-bebb-e696a4df3eb8,3f5140d0-d9ef-4655-a6ab-69e5e6921143,shipping,51554 Misty Fork Suite 016,South Stephanie,WY,16688,US,True
991dbc3a-6867-4754-86bb-0ee57498958a,6a7675ef-2c9d-4e2d-80c0-b5f38fffb6ea,billing,37773 Gerald Plaza Apt. 228,Port Kathleen,NJ,67791,US,False
d0066c19-3af8-4672-ad57-75a7b6aaeb4a,7b971d80-7566-4bfa-93b7-b87270c4b732,shipping,60875 Lisa Hill,South Erin,FL,79336,US,True
20146229-a79c-4965-ad46-430d61c83baf,e100dd4b-6c96-4036-88a6-8813aa5a718f,shipping,5809 Melendez Rue Apt. 273,East Kevinland,MA,50841,US,True
d7f59f96-b793-4bbc-90fd-28cb9ffc5d2d,834105ff-e792-4a6f-be6d-fb89b4d75d4a,shipping,51618 Burns Ridges Apt. 710,Sabrinahaven,PR,83958,US,True
ec8fe21d-9f5d-4022-9799-2c06bac11bad,2f0fa97b-f713-40a9-8e11-3e18580cd97b,billing,197 Turner Fork Suite 347,Nelsonfort,IN,57927,US,False
8f31ace4-28d6-4262-adb6-d03f64a357f5,7755a749-3460-4f0c-a33c-428dccd20885,shipping,754 Cruz Union,South Robertchester,FL,04167,US,True
deab2672-5f6b-44e2-a8d7-69e27656eb74,0815e683-4b1e-4ea3-b9e8-9d06bbfaedb5,shipping,32823 Jennifer Drives,Lake Amberhaven,VA,29835,US,True
ac293f7e-4a23-4550-9d95-29633659a503,296a6b8f-b21e-4485-ad7f-18c1262a0764,shipping,227 Aaron Fall,New Kelly,DC,82456,US,True
f811b45e-e1fa-4694-942f-15ba7abda05a,dcddb844-390f-4861-a4ee-0a32b75bb218,shipping,30609 Lisa Trafficway,Port Jeffreyton,OK,72011,US,False
eb001e4e-8695-4603-aa4d-cd3a488958db,ac4632eb-3a22-4956-896e-0a3899a647f1,shipping,83745 Hammond Trail,Paulahaven,PA,88251,US,True
e89fe433-0d11-46bb-a915-c5f9bdde2fc3,0d78df79-b2dc-4cea-b7a0-712c91c0433d,shipping,6539 Johnson Inlet,Robinsonchester,CT,01850,US,True
d68e469e-a018-48b3-9c97-d7e7509cc5a2,795d2b23-6186-4d66-beb4-690083c579a2,shipping,621 Laura Crossroad Apt. 580,North Erika,MA,56818,US,True
ee97b364-538b-4079-b550-cdb477edfee2,46d24c86-1a31-430e-b1c4-1f4d8632c5ee,billing,925 Marilyn Passage Apt. 776,Adamschester,CO,99655,US,False
7aca2732-2158-4683-b698-ea5bb06fc772,b1554012-ee9c-477f-a055-e067482499a6,shipping,6183 Patrick Spurs Suite 198,Mathewport,MO,07735,US,True
3462da8f-6597-4ac7-8d78-d1826f71c952,59292cdf-6314-4444-aee9-45a78c76dcbe,shipping,246 Torres Haven,Hartfort,CA,44178,US,True
9efe3be5-668b-492b-b429-bb2a8292240e,b5261e71-886e-4d78-8d1d-310ed9754704,shipping,93696 Patel Rue,Sullivanshire,NC,62703,US,True
9931aff4-7b6c-4ec4-b3d7-a2b582dff183,e6e0c2ef-00b6-4d38-a129-32d4aa4e795d,shipping,11845 Rodney Shoals Apt. 340,Donnamouth,DC,76138,US,False
56fe054f-289e-4b35-ae9b-b45803ac96f8,8e6a03da-15e7-44e8-bec1-426b65edb389,shipping,4304 Mckenzie Centers,East Amanda,WY,48553,US,True
2b06df25-4113-4c9c-93f3-cd922845d78a,1076f00e-5dd1-41d1-b2a5-0c59e18a5310,billing,579 Henry Track Suite 639,North Alicia,NE,63195,US,False
bbbd5dc2-bb29-4069-9bf4-3477f61bfda3,8252af4b-fdbe-4139-b9a2-de4ceb670886,shipping,8522 Christopher Stream,Davisside,KY,42225,US,True
426a3bb9-c98f-43ac-96bd-7807c9f6e779,89a5d615-2bb0-4843-8177-90bf7f452bfe,billing,64261 Jessica Expressway Apt. 384,Lake Kathleen,NJ,45347,US,False
b8922dad-d479-4229-b12a-f8529c1dc28e,189edb91-3f25-4f32-bfb4-64bd4052cb1c,shipping,723 Brown Greens,North Garyfurt,NJ,40001,US,True
7ae81de1-6ef5-4f8e-83ec-87d694b14238,7e26cac1-f9ea-443d-a6d7-b0d624d82143,shipping,9299 Brian Locks,Martinmouth,WV,57667,US,True
9be08677-0224-4fbb-8834-2fa5a3ca8f7e,2609004e-90a8-450e-98f3-5ebc16841cd5,shipping,031 Alexis Forge Suite 647,Steventon,MA,11016,US,False
99938efd-3c3f-4b0c-91b0-5574b926ff85,6058494e-8390-41a7-9c1b-182902dda8db,shipping,6618 Campbell Fields Suite 125,Port Sarahport,NH,86305,US,True
23cca767-f238-44c6-a6d0-e335b802f41e,2e2960d6-f2e9-4048-b234-fb21f0f72405,billing,3523 Lopez Lodge,West Brianfort,AS,86963,US,False
20250b42-cb02-429b-9637-522bf0a50f85,90b6264d-1278-47c8-a418-6498aac365ba,shipping,2681 Wesley Junctions,Port Williamview,FM,71005,US,True
92bb4ff0-35ea-4c25-a896-536c64ff6886,92bac428-565b-4fba-a911-e9f3dc3c5ad8,shipping,34414 Hunter Islands,North Ginamouth,MO,95449,US,True
b0b74cb9-1aa9-4fa5-8be8-6822076cbc08,62b38185-a937-473c-b04e-833be36219e6,shipping,9187 Rachel Hill,North Kelly,MA,56433,US,True
0bec9602-a4c3-4d3b-998f-c278616702da,bbc4757e-2351-486e-9ca8-f73b9dac716f,shipping,0633 Hamilton Forges Apt. 906,North Vickiehaven,AZ,56298,US,False
441db348-1389-4957-8fc5-1a31d42d129f,d45ce04e-1258-4744-ab7d-af982c28565d,billing,760 Kevin Orchard,Port Jimmy,PR,72160,US,False
3bfa0ca0-5fea-436b-99f2-48829badcd89,dccd3e5d-2076-4fc6-aa79-87579e134ce1,shipping,6634 Clark Mountain Apt. 201,New Nancyberg,CT,59341,US,True
a37928d1-5da1-48c8-a97a-53f99c12ed36,1b221ed8-52ce-4d81-a181-c5317da12a7c,shipping,4687 Nancy Crescent,North Jerry,UT,70433,US,True
9149d7a8-f382-4f5e-93f2-b57abfbb525a,6aff094b-52ed-46fe-8904-5752ec7e76ec,shipping,162 Joshua Creek,Lake Jasonville,MP,91756,US,True
5f6336b3-2df0-429a-97a0-4f7e745b9148,f285aab8-56d5-40ad-92f1-61b0a4498890,shipping,87923 Marisa Highway Suite 049,Troymouth,IN,04018,US,True
